probono_id,id,organization_name,location,censusregion,fiscal_year,gross_revenue,amlaw_rank,total_hours,num_attorneys,num_attorneys_over_20_hrs,avg_hrs_per_lawyer,percent_lawyers_over_20_hrs,percent_attorneys_in_us,amlaw200_rank,num_of_lawyers,num_eq_partners,num_non_eq_partners,total_partners,rpl,rank_by_rpl,net_operating_income,ppp,cap,comp_non_eq_partners,api,vpl,lawyers_10m,vpl_last_year,lawyers_10m_last_year,leverage,profit_margin,total_attorneys,total_female_attorneys,female_associates,female_partners,total_minority_attorneys,minority_percentage,asian_american_associates,asian_american_partners,african_american_associates,african_american_partners,hispanic_associates,hispanic_partners,native_american_associates,native_american_partners,us_attorneys,non_us_attorneys,minority_perc_partners,other_partners,other_nonpartners,sqrt_hour,south,midwest,west,percent_female_partner,percent_female_assoc,percent_minority_associates,lngross,sqrt_femalepartner,lnppp,lntotalattorneys,lnrpl,lnincome,nyc,coordinator,num_locations,coordinator1yes,coordinatortime,fulltimeprobono,committee,meet,policy1yes,billablecredit1yes,caponbillable1yes,howmanyhours,bonus1yes,comments,lnsize,prchngrev,percentfemale,percentminority,percentassociate,amlaw100,networkdata,northeast
114253,194,Luce Forward,San Diego,West,2005,94000000,200,1632,166,12,10,7,100,200,166,63,22,85,565000,123,34500000,550000,470000,5500000,0.970000029,240000,41.66999817,,,2.630000114,37,180,65,48,17,20,11,12,2,2,0,4,0,,,180,0,2,0,0,3.162277699,0,0,1,0.094444446,0.266666681,0.100000001,18.3588047,0.307318151,13.2176733,5.111987591,13.24458122,17.35647011,0,,4,1,7,0,1,as needed,1,1,1,50,1,,5.111987591,8.04598,39.15662766,12.04819298,48.79518127,0,1,0
114286,197,Manatt Phelps and Phillips,Los Angeles,West,2005,196000000,106,8845,281,108,32,38,100,106,281,48,82,130,700000,74,49500000,1035000,635000,33000000,1.480000019,295000,33.90000153,,,5.849999905,25,301,97,65,32,46,15,21,4,8,3,9,1,,,301,0,5,0,0,5.656854153,0,0,1,0.10631229,0.215946838,0.126245841,19.09362602,0.326055646,13.84991169,5.638354778,13.4588356,17.71748352,0,,8,1,100,1,1,.,1,0,,1,,,5.638354778,8.28729,34.51957321,16.37010765,53.73665619,0,1,0
114290,199,Mayer Brown,Chicago,Midwest,2005,980000000,1,35296,1307,258,36,27,74,8,1307,427,127,554,750000,52,407000000,955000,805000,40000000,1.269999981,340000,29.40999985,,,3.059999943,42,1292,461,371,90,153,16,63,8,29,6,40,7,,,937,355,5,0,0,6,0,1,0,0.069659442,0.287151694,0.102167182,20.70306396,0.263930738,13.7694664,7.175489902,13.52782822,19.82432365,0,,13,1,100,1,1,quarterly,1,1,0,,1,,7.175489902,7.57409,35.27161407,11.70619774,57.612854,1,1,0
114163,200,McCarter & English,Newark,Northeast,2005,167500000,126,14849,318,121,47,38,100,126,318,75,50,125,525000,142,50000000,665000,495000,12000000,1.269999981,195000,51.27999878,,,4.239999771,30,358,121,101,20,33,9,12,1,9,1,9,1,,,357,1,2,0,0,6.855654716,0,0,0,0.055865921,0.28212291,0.083798885,18.93649483,0.23635973,13.40754223,5.762051582,13.17115307,17.72753334,0,,7,1,100,1,1,monthly,1,1,0,,1,,5.762051582,12.41611,38.05031586,10.37735844,60.69182205,0,1,1
114170,203,McDermott Will,Chicago,Midwest,2005,799500000,1,36913,1034,378,41,42,88,17,1034,288,300,588,775000,46,369000000,1280000,825000,114500000,1.649999976,470000,21.28000069,,,3.589999914,46,1025,328,204,124,109,12,49,26,15,6,9,4,,,919,106,7,0,0,6.403124332,0,1,0,0.120975606,0.199024394,0.071219511,20.49949646,0.347815484,14.0623703,6.941190243,13.5606184,19.72630692,0,,14,1,virtually all of his time,0,1,bimonthly,1,1,0,,1,says no coordinator but has a person on the pro bono and community service committee that spends most of his time doing stuff for the committee,6.941190243,7.31544,31.72146988,10.54158592,43.133461,1,1,0
114226,204,McGuireWoods,Richmond,South,2005,341000000,1,11791,674,100,18,15,98,65,674,164,187,351,505000,151,99500000,605000,415000,47000000,1.200000048,215000,46.50999832,,,4.110000134,29,690,205,155,50,55,8,9,1,21,16,6,0,,,683,7,5,0,2,4.242640495,1,0,0,0.072463766,0.224637687,0.052173913,19.64739227,0.269190937,13.31298351,6.513230324,13.13231373,18.41566849,0,,,,,,,,,,,,,,6.513230324,-0.87209,30.41543007,8.160237312,47.92285156,1,0,0
114195,205,McKenna Long,Washington D.C.,Northeast,2005,194500000,108,11496,365,125,32,35,98,108,365,91,82,173,535000,139,59000000,650000,455000,20000000,1.210000038,215000,46.50999832,,,4.010000229,30,379,107,77,30,49,13,17,4,17,3,6,2,,,367,12,5,0,0,5.656854153,0,0,0,0.079155676,0.203166232,0.105540894,19.08594322,0.281346172,13.38472748,5.899897575,13.19002247,17.89304733,0,,,,,,,,,,,,,,5.899897575,12.42775,29.3150692,13.42465687,52.60273743,0,0,1
114138,206,Michael Best,Milwaukee,Midwest,2005,116000000,178,16223,232,85,70,37,100,178,232,99,48,147,500000,153,41000000,415000,345000,10000000,0.829999983,220000,45.45000076,,,2.339999914,35,265,75,42,33,10,4,2,0,4,2,1,1,,,265,0,2,0,0,8.366600037,0,1,0,0.124528304,0.158490568,0.026415095,18.56910133,0.352885693,12.9360342,5.446737289,13.12236309,17.52908325,0,,6,1,.,0,1,quarterly,1,0,,,0,,5.446737289,-8.66142,32.32758713,4.310344696,36.63793182,0,1,0
114134,207,Milbank Tweed,New York,Northeast,2005,496000000,1,25027,494,214,62,53,81,41,494,113,21,134,1005000,9,228000000,2020000,1935000,31500000,2.00999999,525000,19.04999924,,,4.369999886,46,549,184,173,11,95,21,49,5,14,2,21,3,,,445,104,9,0,1,7.874007702,0,0,0,0.020036429,0.315118402,0.153005466,20.0220871,0.141550094,14.51860809,6.202535629,13.82049847,19.24485588,1,,10,1,100,1,1,as needed,1,0,,,1,,6.202535629,14.94786,37.2469635,19.23077011,72.87448883,1,1,1
114238,210,Miller Canfield,Detroit,West,2005,138500000,151,4200,357,50,13,16,90,151,357,116,39,155,390000,194,44000000,380000,335000,8000000,0.970000029,145000,68.97000122,,,3.079999924,32,350,97,74,23,25,8,4,1,10,5,3,0,,,312,38,5,1,1,3.605551243,0,0,1,0.065714285,0.211428568,0.04857143,18.74638176,0.256347984,12.84792614,5.877735615,12.87390232,17.59970093,0,,15,1,15,0,0,na,1,0,,,0,,5.877735615,4.92424,27.17086983,7.002801418,56.58263397,0,1,0
114137,212,Mintz Levin,Boston,Northeast,2005,230000000,1,23100,391,195,60,50,99,91,391,72,108,180,590000,113,59500000,835000,550000,39500000,1.419999957,255000,39.22000122,,,5.46999979,26,428,158,119,39,36,9,10,3,8,7,4,3,,,417,11,7,0,1,7.745966911,0,0,0,0.091121495,0.278037369,0.051401868,19.25358963,0.301863372,13.63518715,5.968707561,13.28787804,17.90148735,0,,8,1,50,0,1,few times each week via email; periodically in person,1,1,0,,1,,5.968707561,6.23557,40.40920639,9.20716095,53.96419144,1,1,1
114245,213,Moore & Van Allen,Charlotte North Carolina,South,2005,128000000,162,2332,226,34,10,15,100,162,226,60,60,120,565000,123,50500000,840000,555000,16500000,1.49000001,295000,33.90000153,,,3.769999981,39,235,51,40,11,12,5,1,1,6,0,0,3,,,235,0,3,0,1,3.162277699,1,0,0,0.046808511,0.170212761,0.029787235,18.6675415,0.216352746,13.64115715,5.420535088,13.24458122,17.73748398,0,,3,1,50,0,1,monthly,0,1,1,50,1,,5.420535088,11.30435,22.56637192,5.309734344,46.90265274,0,1,0
114200,214,Morgan Lewis,Philadelphia,Northeast,2005,804500000,1,35321,1176,341,32,31,95,16,1176,250,185,435,685000,79,250500000,1000000,780000,88000000,1.460000038,290000,34.47999954,,,4.699999809,31,1281,447,361,86,146,11,60,11,22,10,31,6,,,1281,0,6,0,6,5.656854153,0,0,0,0.067135051,0.281811088,0.088212334,20.50573158,0.259104311,13.81551075,7.069874287,13.43717384,19.33897018,0,,20,1,100,1,1,monthly,1,1,0,,1,,7.069874287,11.19558,38.01020432,12.41496563,63.01020432,1,1,1
114254,215,Morris Manning,Atlanta,South,2005,95500000,198,1465,161,11,9,7,100,198,161,67,8,75,595000,107,45000000,665000,635000,2500000,1.120000005,295000,33.90000153,,,2.380000114,47,170,57,43,14,12,7,3,1,6,2,0,0,,,170,0,4,0,0,3,1,0,0,0.082352944,0.252941191,0.052941177,18.3746376,0.286972016,13.40754223,5.081404209,13.2963171,17.62217331,0,,,,,,,,,,,,,,5.081404209,,35.40372467,7.453416348,53.41614914,0,0,0
114124,216,Morrison & Foerster,San Francisco,West,2005,687000000,1,65458,935,412,81,51,86,22,935,211,105,316,735000,60,222000000,1050000,835000,42000000,1.429999948,280000,35.70999908,,,4.429999828,32,1046,401,335,66,220,23,124,18,24,6,38,9,,,964,82,10,0,1,9,0,0,1,0.063097514,0.320267677,0.177820265,20.34784508,0.251192182,13.86430073,6.840546608,13.50762558,19.21818733,0,,19,1,100,1,1,quarterly,1,1,0,,1,,6.840546608,15.8516,42.88769913,23.52941132,66.20320892,1,1,0
114151,218,Munger Tolles and Olson,Los Angeles,West,2005,164000000,129,10940,190,76,58,40,100,129,190,89,0,89,865000,24,96500000,1085000,1085000,0,1.25,510000,19.61000061,,,2.130000114,59,169,49,38,11,25,15,8,6,1,2,6,2,,,169,0,11,0,0,7.615773201,0,0,1,0.065088756,0.22485207,0.088757396,18.91537666,0.255124986,13.89709091,5.247024059,13.67048454,18.38505363,0,,2,0,na,,1,as needed,1,,,,1,doesn’t have an hourly requirement,5.247024059,7.18954,25.78947258,13.15789509,53.15789413,0,1,0
114128,220,Nelson Mullins,Columbia South Carolina,South,2005,169500000,124,21982,339,215,65,64,100,124,339,142,47,189,500000,153,67500000,475000,420000,11500000,0.949999988,235000,42.54999924,,,2.390000105,40,346,109,71,38,18,5,0,3,9,5,0,0,,,344,2,4,0,1,8.062257767,1,0,0,0.109826587,0.205202311,0.02601156,18.94836426,0.331400961,13.07106972,5.826000214,13.12236309,18.02763748,0,,9,1,100,1,1,quarterly,1,1,0,,1,,5.826000214,6.60377,32.15339279,5.309734344,44.24778748,0,1,0
114219,221,Nixon Peabody,Rochester,Northeast,2005,373500000,1,13646,622,126,22,20,100,64,622,232,100,332,600000,101,132500000,570000,500000,34000000,0.949999988,270000,37.04000092,,,2.680000067,35,663,199,146,53,69,10,22,1,24,5,16,1,,,663,0,2,0,0,4.690415859,0,0,0,0.079939671,0.220211163,0.093514331,19.73842812,0.282736033,13.25339127,6.432940006,13.30468464,18.70209312,0,,16,1,100,1,1,bimonthly,1,1,0,,1,,6.432940006,7.32759,31.99356842,11.09324741,46.62379456,1,1,1
114171,227,Orrick,San Francisco,West,2005,554000000,1,29275,723,190,50,32,82,35,723,149,130,279,765000,50,185000000,1240000,865000,57000000,1.620000005,335000,29.85000038,,,4.849999905,33,778,246,197,49,116,19,58,9,20,2,22,3,,,613,165,6,0,2,7.07106781,0,0,1,0.062982008,0.253213376,0.128534704,20.13267517,0.250962168,14.03062153,6.583409309,13.54763126,19.03586578,0,,16,1,100,1,1,regurlarly,1,1,0,,1,,6.583409309,14.46281,34.02489853,16.04426003,61.41078949,1,1,0
114112,230,Patterson Belknap,New York,Northeast,2005,141000000,149,15382,172,125,89,73,100,149,172,55,0,55,820000,32,62500000,1135000,1135000,0,1.379999995,365000,27.39999962,,,3.130000114,44,189,75,65,10,26,14,18,0,6,0,0,1,,,184,5,2,0,1,9.433980942,0,0,0,0.052910052,0.343915343,0.126984134,18.76427078,0.230021849,13.94214344,5.147494316,13.61705971,17.95067787,1,,,,,,,,,,,,,,5.147494316,8.88031,43.6046524,15.11627865,68.02326202,0,0,1
114272,231,Patton Boggs,Washington D.C.,Northeast,2005,222000000,1,27337,401,230,69,58,99,97,401,111,78,189,555000,130,68500000,620000,510000,27500000,1.120000005,240000,41.66999817,,,3.609999895,31,406,118,84,34,40,10,8,1,14,5,5,3,,,406,0,5,1,3,8.306623459,0,0,0,0.08374384,0.206896558,0.066502459,19.21818733,0.289385289,13.33747482,5.993961334,13.22672367,18.04234505,0,,7,1,.,0,1,bimonthly,1,1,0,,1,says no person but there is a public service counsel encourages 100 hours,5.993961334,4.22535,29.42643547,9.97506237,52.86782837,1,1,1
114181,232,Paul Hastings,Los Angeles,West,2005,667000000,1,28766,871,235,40,33,82,23,871,191,37,228,765000,50,253000000,1325000,1205000,21500000,1.730000019,315000,31.75,,,4.559999943,38,1002,385,345,40,118,14,63,5,20,6,16,6,,,828,174,7,0,2,6.324555397,0,0,1,0.039920159,0.344311386,0.098802395,20.31830025,0.199800298,14.09692287,6.769641876,13.54763126,19.34889984,0,,17,1,40,0,1,twice a year,1,1,,,1,,6.769641876,9.52381,44.20206451,13.54764748,73.82318878,1,1,0
114273,233,Paul Weiss,New York,Northeast,2005,563000000,1,39449,546,234,76,45,95,32,546,103,0,103,1030000,7,255000000,2475000,2475000,0,2.400000095,465000,21.51000023,,,5.300000191,45,653,266,248,18,138,23,69,6,37,3,22,1,,,600,53,10,0,0,8.717798233,0,0,0,0.027565084,0.379785597,0.196018383,20.14879036,0.166027367,14.72175121,6.30261898,13.84506893,19.35677338,1,,6,1,13,0,1,as needed,1,1,0,,,bonuses not tied to hours,6.30261898,11.70635,48.71794891,25.27472687,81.13552856,1,1,1
114139,235,Pepper Hamilton,Philadelphia,Northeast,2005,231000000,1,24051,387,172,62,44,100,90,387,123,45,168,600000,101,77000000,625000,535000,13000000,1.039999962,230000,43.47999954,,,3.150000095,33,435,131,105,26,27,6,7,3,11,2,3,0,,,435,0,3,0,1,7.874007702,0,0,0,0.059770115,0.241379306,0.048275862,19.25792885,0.244479269,13.34550667,5.958424568,13.30468464,18.15931511,0,,,,,,,,,,,,,,5.958424568,10.26253,33.85013199,6.976744652,56.58914566,1,0,1
114175,236,Perkins Coie,Seattle,West,2005,318000000,1,23367,555,210,42,38,100,69,555,152,140,292,575000,118,92500000,610000,460000,41500000,1.059999943,240000,41.66999817,,,3.640000105,29,585,178,126,52,56,10,29,7,7,3,7,2,,,584,1,4,0,1,6.480740547,0,0,1,0.088888891,0.215384617,0.073504277,19.57756233,0.298142403,13.32121468,6.318968296,13.26212502,18.34272003,0,,14,1,66,0,1,bimonthly,1,1,1,50,1,,6.318968296,7.07071,32.07207489,10.09009075,47.38739014,1,1,0
114161,240,Pillsbury Winthrop,San Francisco,West,2005,574000000,1,42705,862,304,51,36,98,30,862,128,247,375,665000,85,98000000,765000,545000,106000000,1.149999976,235000,42.54999924,,,6.730000019,17,859,301,215,86,131,16,61,14,27,4,15,8,,,839,20,8,2,0,7.141428471,0,0,1,0.100116417,0.250291049,0.119906865,20.16814041,0.316411793,13.54763126,6.759255409,13.40754223,18.40047836,0,,16,1,.,0,1,as needed,1,1,0,,1,,6.759255409,32.71676,34.91879272,15.19721603,56.49651718,1,1,0
114268,244,Porter Wright,Columbus,Midwest,2005,131000000,157,0,315,0,0,0,100,157,315,115,41,156,415000,188,42500000,370000,315000,6500000,0.889999986,155000,64.51999664,,,2.74000001,32,315,87,62,25,29,9,8,1,12,4,4,0,,,314,1,3,0,0,,0,1,0,0.079365082,0.1968254,0.076190479,18.69070816,0.281718075,12.82125854,5.752572536,12.9360342,17.56501389,0,,6,1,10,0,1,quarterly,1,1,0,,1,,5.752572536,1.55039,27.61904907,9.206349373,50.47619247,0,1,0
114178,245,Powell Goldstein,Atlanta,South,2005,121000000,171,9586,249,93,39,37,100,171,249,72,35,107,485000,161,33500000,465000,395000,8500000,0.959999979,170000,58.81999969,,,3.460000038,28,297,131,100,31,41,14,10,1,18,5,4,1,,,297,0,7,2,0,6.244997978,1,0,0,0.104377106,0.33670035,0.107744105,18.61130142,0.32307446,13.04979229,5.517452717,13.09190464,17.32705688,0,,,,,,,,,,,,,,5.517452717,-4.34783,52.6104393,16.46586418,57.02811432,0,0,0
114146,246,Preston Gates and Ellis,Seattle,West,2005,196000000,106,17306,380,165,52,49,88,106,380,115,84,199,515000,146,47000000,410000,340000,21000000,0.800000012,180000,55.56000137,,,3.299999952,24,428,162,104,58,36,10,14,7,5,2,6,1,,,380,48,6,1,0,7.211102486,0,0,1,0.135514021,0.242990658,0.058411215,19.09362602,0.36812228,12.92391205,5.940171242,13.15192223,17.66565895,0,,11,1,50,0,1,monthly,1,1,1,50,1,,5.940171242,7.69231,42.63157654,9.473684311,47.63158035,0,1,0
114152,247,Proskauer Rose,New York,Northeast,2005,453500000,1,35254,609,225,59,37,99,47,609,155,7,162,745000,58,189500000,1220000,1190000,4000000,1.639999986,315000,31.75,,,3.930000067,42,661,243,222,21,70,11,26,0,20,2,19,2,,,632,29,2,0,1,7.681145668,0,0,0,0.031770047,0.335854769,0.098335855,19.93250656,0.178241536,14.01436138,6.411818504,13.52113914,19.05990028,1,,8,1,.,0,1,as needed,1,1,0,,1,,6.411818504,14.81013,39.90147781,11.49425316,73.3990097,1,1,1
114157,248,Quarles & Brady,Milwaukee,Midwest,2005,183000000,116,16533,391,198,42,51,100,116,391,202,38,240,470000,168,72500000,360000,335000,8000000,0.769999981,205000,48.77999878,,,1.940000057,40,412,117,70,47,33,8,9,1,6,4,7,4,,,412,0,4,0,2,6.480740547,0,1,0,0.114077672,0.169902906,0.053398058,19.0249958,0.337753862,12.79385948,5.968707561,13.06048775,18.0990963,0,,6,1,40,0,0,na,1,1,0,,1,,5.968707561,2.23464,29.92327499,8.439897537,38.618927,0,1,0
114201,250,Reed Smith,Pittsburgh,Northeast,2005,562500000,1,23888,913,284,28,34,92,33,913,214,237,451,615000,98,171500000,800000,530000,68000000,1.299999952,260000,38.45999908,,,4.260000229,30,998,318,232,86,123,14,55,12,34,6,12,4,,,898,100,5,0,0,5.291502476,0,0,0,0.086172342,0.232464924,0.101202406,20.14790154,0.293551266,13.59236717,6.816735744,13.32937717,18.96009445,0,,18,1,100,1,1,1.5 month,1,1,1,60,1,,6.816735744,11.71797,34.83023071,13.47206974,50.60241318,1,1,1
114115,256,Robins Kaplan,Minneapolis,Midwest,2005,175000000,120,22622,245,147,93,60,100,120,245,103,9,112,715000,66,79000000,765000,725000,2500000,1.070000052,330000,30.29999924,,,2.369999886,45,262,87,73,14,32,12,9,1,13,4,4,1,,,262,0,5,0,0,9.643651009,0,1,0,0.053435113,0.278625965,0.099236645,18.98029709,0.231160358,13.54763126,5.501258373,13.48003769,18.1849575,0,,6,1,extensive time,0,1,2-3x,1,1,0,,,hours not counted toward bonus,5.501258373,6.70732,35.51020432,13.06122398,54.28571701,0,1,0
114166,257,Robinson & Cole,Hartford,Northeast,2005,96000000,196,9047,207,84,44,41,100,196,207,77,15,92,465000,173,33500000,435000,390000,2500000,0.939999998,175000,57.13999939,,,2.690000057,35,220,86,73,13,9,4,6,0,0,1,2,0,,,220,0,1,0,0,6.63324976,0,0,0,0.059090909,0.331818193,0.036363635,18.37985802,0.243086219,12.98310089,5.332718849,13.04979229,17.32705688,0,,8,1,10,0,1,quarterly,1,1,0,,1,,5.332718849,-1.03093,41.54589462,4.347826004,55.55555725,0,1,1
114185,259,Ropes & Gray,Boston,Northeast,2005,558000000,1,27825,664,195,42,29,100,34,664,222,0,222,840000,30,240500000,1080000,1080000,0,1.289999962,360000,27.78000069,,,2.99000001,43,716,255,205,50,82,12,48,9,9,4,5,6,,,691,25,8,0,1,6.480740547,0,0,0,0.069832399,0.286312848,0.086592175,20.13986969,0.264258206,13.89247131,6.498281956,13.64115715,19.29823112,0,,5,1,100,1,1,regularly,1,1,0,,1,,6.498281956,37.94808,38.40361404,12.34939766,66.56626129,1,1,1
114282,264,Saul Ewing,Philadelphia,Northeast,2005,115000000,179,7080,241,152,29,63,100,179,241,98,41,139,480000,164,38000000,390000,355000,11000000,0.810000002,205000,48.77999878,,,2.470000029,33,245,79,49,30,19,8,5,1,8,1,2,1,,,245,0,3,1,0,5.385164738,0,0,0,0.122448981,0.200000003,0.06122449,18.56044197,0.349927098,12.87390232,5.484797001,13.08154106,17.45309639,0,,8,1,100,1,1,bimonthly,1,1,1,25,1,,5.484797001,1.76991,32.7800827,7.883817673,42.32365036,0,1,1
114148,265,Schiff Hardin,Chicago,Midwest,2005,179000000,118,16614,312,143,53,46,100,118,312,103,79,182,575000,118,70500000,685000,530000,25500000,1.190000057,310000,32.25999832,,,3.019999981,39,350,110,71,39,24,7,8,0,8,1,6,1,,,349,1,1,0,0,7.280109882,0,1,0,0.111428574,0.202857137,0.062857144,19.00289726,0.333809197,13.43717384,5.743003368,13.26212502,18.07112312,0,,6,1,7,0,1,informally as needed,1,1,0,,1,two partners run the committee and adminster the program very part time,5.743003368,4.98534,35.25640869,7.692307949,41.66666412,0,1,0
114193,267,Schulte Roth,New York,Northeast,2005,321000000,1,13059,371,117,36,32,98,67,371,76,1,77,865000,24,144500000,1900000,1885000,500000,2.200000048,390000,25.63999939,,,4.880000114,45,406,132,123,9,44,12,22,2,9,0,8,2,,,376,30,5,0,1,6,0,0,0,0.022167487,0.302955657,0.096059114,19.58695221,0.1488875,14.45736408,5.916202068,13.67048454,18.78878975,1,,2,1,100,1,1,quarterly,1,1,0,,1,,5.916202068,9.93151,35.57951355,11.85983753,79.24528503,1,1,1
114224,268,Sedgwick Detert,San Francisco,West,2005,156500000,135,6468,346,60,19,17,100,135,346,66,40,106,450000,178,42000000,635000,485000,9000000,1.409999967,150000,66.66999817,,,5.269999981,27,309,120,101,19,46,15,28,1,5,1,8,1,,,305,4,3,0,2,4.358899117,0,0,1,0.061488673,0.326860845,0.132686079,18.86856651,0.247969091,13.36138058,5.846438885,13.01700306,17.55318069,0,,11,1,.,0,1,monthly,1,1,1,25,1,,5.846438885,6.46259,34.68207932,13.2947979,69.36415863,0,1,0
114227,269,Seyfarth Shaw,Chicago,Midwest,2005,336500000,1,9140,633,118,15,19,100,66,633,215,93,308,530000,140,129500000,600000,490000,22000000,1.129999995,240000,41.66999817,,,2.940000057,38,641,203,151,52,63,10,25,2,14,4,14,2,,,641,0,3,1,1,3.872983456,0,1,0,0.081123248,0.235569417,0.08268331,19.6341095,0.284821421,13.30468464,6.450470448,13.18063259,18.67919159,0,,,,,,,,,,,,,,6.450470448,7.50799,32.06951141,9.952607155,51.34280777,1,0,0
114114,271,Shearman & Sterling,New York,Northeast,2005,835000000,1,31768,842,357,73,82,52,13,842,190,18,208,990000,11,263000000,1385000,1335000,15000000,1.399999976,330000,30.29999924,,,4.429999828,31,1013,368,339,29,108,19,61,5,23,1,15,3,,,568,445,7,0,0,8.544003487,0,0,0,0.028627839,0.334649563,0.097729519,20.54294205,0.169197634,14.14121056,6.735780239,13.80545998,19.38766479,1,,19,1,100,1,1,regularly/daily via email,1,,,,,hours not counted in firm,6.735780239,7.74194,43.70546341,12.82660389,75.29691315,1,1,1
114225,272,Sheppard Mullin,Los Angeles,West,2005,264000000,1,6221,372,70,17,19,100,77,372,128,31,159,710000,69,100500000,785000,725000,15000000,1.110000014,310000,32.25999832,,,2.920000076,38,378,139,114,25,48,13,19,3,7,4,8,6,,,368,10,8,0,1,4.123105526,0,0,1,0.066137567,0.301587313,0.08994709,19.39146042,0.257172257,13.57343864,5.918893814,13.47302055,18.42566872,0,,9,1,10,0,1,quarterly,1,1,1,50,1,,5.918893814,14.78261,37.36559296,12.90322495,57.25806427,1,1,0
114188,273,Shook Hardy,Kansas City Missouri,Midwest,2005,246000000,1,18166,471,142,39,31,98,85,471,96,82,178,520000,143,50000000,520000,400000,21000000,1,150000,66.66999817,,,4.909999847,20,493,177,140,37,50,10,9,2,11,3,18,6,,,493,0,7,1,0,6.244997978,0,1,0,0.075050712,0.283975661,0.07707911,19.32084274,0.273953855,13.1615839,6.154858112,13.1615839,17.72753334,0,,,,,,,,,,,,,,6.154858112,-2.57426,37.57961655,10.61571121,62.20806885,1,0,0
114179,274,Sidley Austin,National,,2005,1124000000,1,50850,1454,447,40,35,87,5,1454,309,277,586,775000,46,381500000,1235000,890000,140500000,1.590000033,360000,27.78000069,,,4.710000038,34,1584,541,431,110,182,13,82,25,38,8,23,4,,,1397,187,7,1,1,6.324555397,0,0,0,0.069444448,0.272095948,0.090277776,20.84016037,0.263523132,14.02658176,7.282073498,13.5606184,19.75962067,0,,15,1,50,0,1,monthly,1,1,0,,1,,7.282073498,9.17921,37.20770264,12.51719475,59.69738388,1,1,0
114279,277,Simpson Thacher,New York,Northeast,2005,727000000,1,33474,647,240,57,41,90,20,647,155,0,155,1125000,6,367000000,2370000,2370000,0,2.109999895,565000,17.70000076,,,4.170000076,50,700,233,213,20,120,22,75,3,11,2,24,0,,,619,81,3,0,5,7.549834251,0,0,0,0.028571429,0.304285705,0.157142863,20.40443611,0.169030845,14.67840004,6.472346306,13.93329334,19.72087288,1,,7,1,varies,0,1,bimonthly; daily via email,1,1,0,,,hours not counted toward bonuses,6.472346306,5.20984,36.01236343,18.54714012,76.04328156,1,1,1
114142,279,Skadden,New York,Northeast,2005,1610000000,1,86465,1616,595,62,42,87,1,1616,377,0,377,995000,10,720000000,1910000,1910000,0,1.919999957,445000,22.46999931,,,4.289999962,45,1790,599,536,63,249,15,128,11,58,5,37,7,,,1639,151,6,0,3,7.874007702,0,0,0,0.035195529,0.299441338,0.124581009,21.19949913,0.18760471,14.46261406,7.387709141,13.81049824,20.39476204,1,,22,1,100,1,1,several,1,1,0,,1,,7.387709141,11.80556,37.0668335,15.40841579,76.67079163,1,1,1
114205,284,Snell & Wilmer,Phoenix,West,2005,187000000,113,9818,400,121,25,30,100,113,400,71,97,168,470000,168,45000000,635000,465000,33000000,1.350000024,195000,51.27999878,,,5.630000114,24,426,123,93,30,27,6,7,0,2,0,8,6,,,426,0,4,0,4,5,0,0,1,0.070422538,0.218309864,0.039906103,19.04661942,0.265372455,13.36138058,5.991464615,13.06048775,17.62217331,0,,6,0,na,,1,twice a year,1,1,0,,1,,5.991464615,14.72393,30.75,6.750000477,58,0,1,0
114133,285,Sonnenschein,Chicago,Midwest,2005,448000000,1,40438,662,370,61,56,100,48,662,170,161,331,675000,83,136000000,800000,560000,50000000,1.190000057,280000,35.70999908,,,3.900000095,30,692,242,157,85,89,13,31,10,23,9,11,4,,,678,14,7,0,1,7.810249805,0,1,0,0.122832373,0.226878613,0.093930639,19.92030334,0.350474507,13.59236717,6.495265484,13.42246819,18.72816467,0,,9,1,100,1,1,monthly,1,1,1,100,1,says no cap but mentions that 100 hours are credited,6.495265484,9.00243,36.55589294,13.44410896,50,1,1,0
114284,287,Squire Sanders,Cleveland,Midwest,2005,410000000,1,28200,680,107,52,20,79,55,680,168,90,258,605000,100,105000000,625000,510000,27000000,1.029999971,195000,51.27999878,,,4.050000191,26,805,261,218,43,83,14,21,11,17,8,15,9,,,617,188,11,1,1,7.211102486,0,1,0,0.053416148,0.270807445,0.065838508,19.83166695,0.231119335,13.34550667,6.522092819,13.31298351,18.46947098,0,,27,1,10,0,1,as needed,1,1,0,,1,,6.522092819,4.19314,38.38235474,12.20588207,62.05882263,1,0,0
114118,290,Steptoe & Johnson,Washington D.C.,Northeast,2005,258500000,1,23848,344,203,76,65,91,78,344,127,0,127,750000,52,108500000,855000,855000,0,1.139999986,315000,31.75,,,2.710000038,42,430,131,106,25,38,10,11,3,8,2,11,1,,,396,34,5,0,2,8.717798233,0,0,0,0.058139537,0.246511623,0.069767445,19.3704071,0.241121411,13.65885639,5.840641499,13.52782822,18.50226021,0,,6,1,100,1,1,quarterly,1,1,0,,1,says no cap but in the notes it says 100 hours are credited,5.840641499,11.1828,38.0813942,11.04651165,63.0813942,1,1,1
